parcel_id,year,season,crop,area,production,yield,sowing_date,harvest_date,fertilizer,pesticide,irrigation_count
P0316,2024,Kharif,Rice,2.23,9.63,4.32,2024-11-13,2025-03-20,NPK 19:19:19,None,23
P0316,2024,Rabi,Sugarcane,2.23,4.82,2.16,2024-06-24,2024-10-12,NPK 19:19:19,Tricyclazole,21
P0317,2020,Kharif,Rice,1.89,8.28,4.38,2020-07-16,2020-11-05,Organic Compost,Chlorpyrifos,14
P0317,2020,Summer,Groundnut,1.89,5.65,2.99,2020-06-03,2020-10-19,Organic Compost,Chlorpyrifos,17
P0317,2021,Kharif,Rice,1.89,8.24,4.36,2021-11-12,2022-02-26,NPK 19:19:19,Chlorpyrifos,11
P0317,2021,Summer,Groundnut,1.89,4.38,2.32,2021-07-13,2021-11-19,DAP,None,21
P0317,2022,Kharif,Groundnut,1.89,5.56,2.94,2022-06-01,2022-10-03,NPK 19:19:19,None,13
P0317,2022,Rabi,Rice,1.89,6.92,3.66,2022-10-24,2023-02-11,Organic Compost,Carbendazim,20
P0317,2023,Kharif,Groundnut,1.89,4.71,2.49,2023-06-22,2023-10-28,DAP,Carbendazim,11
P0317,2023,Rabi,Groundnut,1.89,2.48,1.31,2023-11-01,2024-02-22,Organic Compost,None,24
P0317,2024,Kharif,Rice,1.89,5.97,3.16,2024-10-24,2025-02-17,Organic Compost,Tricyclazole,25
P0317,2024,Rabi,Rice,1.89,7.31,3.87,2024-07-07,2024-10-31,MOP,Tricyclazole,22
P0317,2024,Summer,Groundnut,1.89,2.36,1.25,2024-11-02,2025-02-21,Urea,None,21
P0318,2020,Kharif,Sugarcane,1.61,5.31,3.3,2020-10-02,2021-01-30,Organic Compost,Tricyclazole,17
P0318,2021,Kharif,Rice,1.61,4.48,2.78,2021-07-15,2021-11-25,MOP,Chlorpyrifos,22
P0318,2021,Summer,Sugarcane,1.61,2.95,1.83,2021-06-10,2021-09-23,MOP,Tricyclazole,25
P0318,2022,Kharif,Rice,1.61,6.41,3.98,2022-07-21,2022-12-14,Urea,Carbendazim,13
P0318,2022,Rabi,Rice,1.61,6.02,3.74,2022-11-22,2023-03-23,DAP,Carbendazim,23
P0318,2022,Summer,Rice,1.61,9.27,5.76,2022-10-08,2023-01-28,NPK 19:19:19,Chlorpyrifos,22
P0318,2023,Rabi,Rice,1.61,4.2,2.61,2023-11-14,2024-03-20,Organic Compost,Carbendazim,8
P0318,2023,Summer,Sugarcane,1.61,2.62,1.63,2023-10-23,2024-02-25,Urea,None,18
P0318,2024,Kharif,Rice,1.61,4.07,2.53,2024-11-13,2025-03-01,Organic Compost,Tricyclazole,24
P0318,2024,Rabi,Sugarcane,1.61,2.88,1.79,2024-10-21,2025-02-06,MOP,Carbendazim,12
P0319,2020,Kharif,Sugarcane,2.06,5.21,2.53,2020-11-15,2021-03-06,Organic Compost,None,22
P0319,2020,Summer,Sugarcane,2.06,2.29,1.11,2020-11-20,2021-03-17,Urea,None,18
P0319,2021,Kharif,Rice,2.06,5.64,2.74,2021-06-08,2021-10-19,DAP,Tricyclazole,25
P0319,2021,Rabi,Rice,2.06,11.85,5.75,2021-07-26,2021-11-15,Organic Compost,Tricyclazole,12
P0319,2022,Kharif,Rice,2.06,10.98,5.33,2022-11-21,2023-04-02,DAP,Tricyclazole,21
P0319,2022,Rabi,Rice,2.06,7.58,3.68,2022-07-12,2022-11-14,MOP,None,25
P0319,2022,Summer,Rice,2.06,10.67,5.18,2022-11-21,2023-03-06,Organic Compost,Chlorpyrifos,21
P0319,2023,Summer,Sugarcane,2.06,2.45,1.19,2023-06-02,2023-10-26,NPK 19:19:19,Tricyclazole,17
P0319,2024,Kharif,Rice,2.06,9.72,4.72,2024-11-03,2025-03-01,Urea,None,8
P0320,2020,Kharif,Rice,2.98,18.51,6.21,2020-10-11,2021-02-07,DAP,None,9
P0320,2020,Summer,Rice,2.98,15.82,5.31,2020-11-05,2021-03-26,NPK 19:19:19,Carbendazim,13
P0320,2021,Kharif,Rice,2.98,7.72,2.59,2021-10-06,2022-02-28,Organic Compost,Tricyclazole,14
P0320,2021,Summer,Groundnut,2.98,10.37,3.48,2021-07-04,2021-11-07,MOP,Tricyclazole,11
P0320,2022,Rabi,Groundnut,2.98,9.03,3.03,2022-06-28,2022-10-13,Urea,Chlorpyrifos,16
P0320,2024,Summer,Groundnut,2.98,9.18,3.08,2024-10-08,2025-02-04,MOP,Tricyclazole,18
P0321,2020,Rabi,Rice,1.89,12.06,6.38,2020-06-28,2020-10-26,MOP,Tricyclazole,23
P0321,2020,Summer,Rice,1.89,3.91,2.07,2020-06-03,2020-10-07,Organic Compost,Carbendazim,19
P0321,2021,Rabi,Groundnut,1.89,4.91,2.6,2021-10-12,2022-02-27,Organic Compost,Tricyclazole,18
P0321,2021,Summer,Groundnut,1.89,2.21,1.17,2021-06-09,2021-11-02,MOP,Carbendazim,13
P0321,2022,Kharif,Groundnut,1.89,3.78,2.0,2022-07-02,2022-10-16,MOP,Chlorpyrifos,8
P0321,2022,Rabi,Groundnut,1.89,4.04,2.14,2022-07-20,2022-11-28,MOP,Carbendazim,17
P0321,2023,Kharif,Groundnut,1.89,4.04,2.14,2023-10-12,2024-03-03,NPK 19:19:19,Tricyclazole,17
P0321,2023,Rabi,Rice,1.89,11.79,6.24,2023-10-28,2024-03-06,DAP,Carbendazim,20
P0321,2023,Summer,Groundnut,1.89,5.39,2.85,2023-07-26,2023-12-23,Organic Compost,Chlorpyrifos,17
P0321,2024,Rabi,Groundnut,1.89,5.01,2.65,2024-11-21,2025-04-20,Urea,None,9
P0321,2024,Summer,Groundnut,1.89,4.78,2.53,2024-10-10,2025-01-29,DAP,Chlorpyrifos,10
P0322,2020,Kharif,Rice,2.76,11.76,4.26,2020-07-04,2020-10-20,NPK 19:19:19,Carbendazim,24
P0322,2020,Summer,Rice,2.76,12.86,4.66,2020-07-10,2020-11-20,Urea,Carbendazim,19
P0322,2021,Kharif,Rice,2.76,14.77,5.35,2021-10-25,2022-03-07,DAP,Carbendazim,19
P0322,2021,Rabi,Rice,2.76,17.86,6.47,2021-06-21,2021-10-08,DAP,Carbendazim,14
P0322,2021,Summer,Rice,2.76,14.1,5.11,2021-06-23,2021-10-30,Organic Compost,None,21
P0322,2022,Kharif,Rice,2.76,12.86,4.66,2022-06-24,2022-10-17,Organic Compost,Carbendazim,15
P0322,2022,Summer,Rice,2.76,14.74,5.34,2022-10-20,2023-01-29,DAP,None,12
P0322,2023,Kharif,Rice,2.76,7.78,2.82,2023-06-26,2023-10-08,MOP,Chlorpyrifos,11
P0322,2023,Rabi,Rice,2.76,15.07,5.46,2023-10-09,2024-02-02,Organic Compost,Chlorpyrifos,22
P0322,2023,Summer,Sugarcane,2.76,5.3,1.92,2023-06-16,2023-09-27,Urea,Tricyclazole,8
P0322,2024,Kharif,Rice,2.76,13.83,5.01,2024-11-05,2025-03-09,DAP,Tricyclazole,20
P0323,2020,Kharif,Groundnut,2.52,5.37,2.13,2020-07-14,2020-11-12,Urea,Tricyclazole,24
P0323,2020,Summer,Rice,2.52,16.35,6.49,2020-11-17,2021-04-05,DAP,Tricyclazole,24
P0323,2021,Kharif,Rice,2.52,7.21,2.86,2021-07-23,2021-12-11,Organic Compost,Tricyclazole,14
P0323,2021,Rabi,Rice,2.52,8.06,3.2,2021-10-12,2022-02-06,Organic Compost,Chlorpyrifos,24
P0323,2021,Summer,Groundnut,2.52,5.04,2.0,2021-07-17,2021-11-04,DAP,None,11
P0323,2022,Kharif,Rice,2.52,13.26,5.26,2022-06-11,2022-10-27,MOP,Chlorpyrifos,23
P0323,2022,Rabi,Groundnut,2.52,6.58,2.61,2022-11-04,2023-03-07,DAP,Chlorpyrifos,14
P0323,2023,Kharif,Groundnut,2.52,3.86,1.53,2023-06-26,2023-11-15,MOP,Tricyclazole,18
P0323,2023,Rabi,Rice,2.52,14.79,5.87,2023-11-24,2024-03-09,NPK 19:19:19,Carbendazim,9
P0323,2024,Kharif,Rice,2.52,11.04,4.38,2024-06-06,2024-10-15,MOP,Carbendazim,24
P0323,2024,Rabi,Groundnut,2.52,4.74,1.88,2024-06-25,2024-10-03,DAP,Carbendazim,15
P0323,2024,Summer,Rice,2.52,12.0,4.76,2024-11-07,2025-02-21,Urea,Carbendazim,14
P0324,2020,Kharif,Sugarcane,2.64,6.31,2.39,2020-07-06,2020-11-29,Organic Compost,Chlorpyrifos,23
P0324,2020,Summer,Sugarcane,2.64,8.66,3.28,2020-07-06,2020-11-08,Organic Compost,Tricyclazole,18
P0324,2021,Summer,Rice,2.64,7.74,2.93,2021-10-25,2022-03-24,NPK 19:19:19,Chlorpyrifos,8
P0324,2022,Kharif,Sugarcane,2.64,4.7,1.78,2022-07-24,2022-11-07,MOP,Carbendazim,16
P0324,2022,Rabi,Rice,2.64,9.03,3.42,2022-11-22,2023-03-19,Organic Compost,Tricyclazole,13
P0324,2022,Summer,Rice,2.64,16.55,6.27,2022-10-01,2023-02-14,DAP,Tricyclazole,22
P0324,2023,Kharif,Rice,2.64,13.2,5.0,2023-10-15,2024-02-06,NPK 19:19:19,Carbendazim,8
P0324,2023,Rabi,Rice,2.64,15.92,6.03,2023-10-22,2024-02-06,DAP,Carbendazim,10
P0324,2023,Summer,Rice,2.64,13.04,4.94,2023-06-07,2023-09-20,NPK 19:19:19,Tricyclazole,12
P0324,2024,Kharif,Sugarcane,2.64,4.44,1.68,2024-10-19,2025-02-02,MOP,Tricyclazole,21
P0324,2024,Rabi,Rice,2.64,13.94,5.28,2024-11-26,2025-03-31,NPK 19:19:19,None,10
P0324,2024,Summer,Rice,2.64,17.11,6.48,2024-10-08,2025-02-02,Urea,None,13
P0325,2020,Kharif,Rice,1.53,7.83,5.12,2020-10-15,2021-02-16,NPK 19:19:19,Carbendazim,21
P0325,2020,Rabi,Groundnut,1.53,4.91,3.21,2020-10-24,2021-03-02,DAP,Tricyclazole,23
P0325,2020,Summer,Rice,1.53,6.04,3.95,2020-06-11,2020-09-19,MOP,None,12
P0325,2021,Summer,Groundnut,1.53,4.22,2.76,2021-07-04,2021-10-31,Urea,Tricyclazole,11
P0325,2022,Kharif,Rice,1.53,4.57,2.99,2022-07-28,2022-12-04,Urea,Carbendazim,14
P0325,2022,Rabi,Rice,1.53,3.06,2.0,2022-07-18,2022-12-03,NPK 19:19:19,None,21
P0325,2023,Rabi,Groundnut,1.53,3.37,2.2,2023-06-12,2023-09-23,Urea,Tricyclazole,20
P0325,2024,Kharif,Groundnut,1.53,1.74,1.14,2024-11-28,2025-04-06,Organic Compost,None,16
P0325,2024,Summer,Groundnut,1.53,4.12,2.69,2024-11-20,2025-03-27,Urea,Carbendazim,21
P0326,2020,Kharif,Groundnut,2.89,4.86,1.68,2020-06-18,2020-10-25,NPK 19:19:19,None,12
P0326,2020,Summer,Groundnut,2.89,8.32,2.88,2020-06-17,2020-11-06,Organic Compost,Carbendazim,23
P0326,2021,Kharif,Groundnut,2.89,6.18,2.14,2021-10-25,2022-02-15,Organic Compost,Tricyclazole,24
P0326,2021,Rabi,Groundnut,2.89,9.54,3.3,2021-07-15,2021-11-08,DAP,Chlorpyrifos,8
P0326,2021,Summer,Rice,2.89,9.13,3.16,2021-11-03,2022-03-03,MOP,Carbendazim,8
P0326,2022,Rabi,Groundnut,2.89,8.15,2.82,2022-11-15,2023-03-04,Urea,None,18
P0326,2022,Summer,Rice,2.89,7.86,2.72,2022-10-01,2023-02-12,Organic Compost,Chlorpyrifos,17
P0326,2023,Kharif,Groundnut,2.89,8.87,3.07,2023-10-20,2024-03-09,Urea,Chlorpyrifos,22
P0326,2023,Summer,Rice,2.89,7.95,2.75,2023-10-22,2024-03-10,DAP,None,19
P0326,2024,Kharif,Groundnut,2.89,3.5,1.21,2024-07-16,2024-11-27,DAP,None,10
P0326,2024,Rabi,Rice,2.89,16.21,5.61,2024-07-13,2024-11-27,Urea,Carbendazim,22
P0326,2024,Summer,Rice,2.89,9.45,3.27,2024-11-24,2025-03-23,MOP,None,19
P0327,2020,Kharif,Rice,2.66,14.42,5.42,2020-10-04,2021-02-19,Organic Compost,Carbendazim,12
P0327,2020,Rabi,Rice,2.66,7.24,2.72,2020-06-20,2020-11-10,Organic Compost,None,8
P0327,2020,Summer,Sugarcane,2.66,8.17,3.07,2020-06-21,2020-10-26,Organic Compost,None,17
P0327,2021,Summer,Sugarcane,2.66,5.83,2.19,2021-11-04,2022-02-18,NPK 19:19:19,Chlorpyrifos,16
P0327,2022,Summer,Sugarcane,2.66,4.95,1.86,2022-06-18,2022-09-27,Organic Compost,Carbendazim,25
P0327,2023,Rabi,Rice,2.66,11.07,4.16,2023-10-20,2024-03-09,Organic Compost,Carbendazim,23
P0327,2024,Kharif,Rice,2.66,6.33,2.38,2024-07-02,2024-10-22,Urea,Tricyclazole,10
P0327,2024,Rabi,Sugarcane,2.66,7.24,2.72,2024-07-25,2024-11-11,Organic Compost,Carbendazim,22
P0327,2024,Summer,Rice,2.66,15.67,5.89,2024-10-19,2025-02-18,DAP,Chlorpyrifos,19
P0328,2020,Rabi,Rice,0.34,1.04,3.05,2020-06-05,2020-10-08,MOP,Chlorpyrifos,12
P0328,2020,Summer,Groundnut,0.34,0.62,1.82,2020-11-02,2021-03-16,MOP,Chlorpyrifos,21
P0328,2021,Kharif,Groundnut,0.34,0.56,1.66,2021-10-24,2022-02-24,MOP,Carbendazim,25
P0328,2021,Rabi,Rice,0.34,0.69,2.02,2021-07-17,2021-12-04,Urea,Carbendazim,18
P0328,2021,Summer,Rice,0.34,2.01,5.92,2021-06-22,2021-10-23,Urea,Chlorpyrifos,25
P0328,2022,Kharif,Rice,0.34,0.92,2.71,2022-10-26,2023-02-18,DAP,Tricyclazole,19
P0328,2022,Summer,Groundnut,0.34,0.61,1.8,2022-07-04,2022-11-10,DAP,Carbendazim,12
P0328,2023,Kharif,Groundnut,0.34,0.55,1.63,2023-07-09,2023-11-01,DAP,None,14
P0328,2023,Rabi,Groundnut,0.34,0.48,1.41,2023-11-11,2024-03-17,Urea,Tricyclazole,14
P0328,2023,Summer,Rice,0.34,1.76,5.19,2023-06-01,2023-10-05,MOP,Carbendazim,24
P0328,2024,Rabi,Groundnut,0.34,1.07,3.14,2024-10-02,2025-02-09,Organic Compost,Chlorpyrifos,24
P0328,2024,Summer,Rice,0.34,1.83,5.37,2024-10-17,2025-02-22,Organic Compost,Chlorpyrifos,22
P0329,2020,Rabi,Rice,0.66,4.14,6.28,2020-10-28,2021-03-09,DAP,Tricyclazole,8
P0329,2020,Summer,Rice,0.66,3.78,5.72,2020-10-18,2021-02-03,DAP,Tricyclazole,12
P0329,2021,Kharif,Rice,0.66,3.84,5.82,2021-11-15,2022-03-18,Urea,None,19
P0329,2022,Kharif,Rice,0.66,3.6,5.45,2022-07-27,2022-11-23,MOP,Tricyclazole,23
P0329,2022,Rabi,Sugarcane,0.66,1.47,2.22,2022-11-07,2023-04-03,DAP,Tricyclazole,25
P0329,2022,Summer,Rice,0.66,1.87,2.83,2022-10-08,2023-02-17,Organic Compost,None,13
P0329,2023,Kharif,Rice,0.66,2.67,4.04,2023-11-26,2024-03-26,MOP,Chlorpyrifos,23
P0329,2023,Rabi,Sugarcane,0.66,1.21,1.83,2023-10-26,2024-02-21,DAP,Carbendazim,20
P0329,2024,Summer,Rice,0.66,3.79,5.74,2024-10-25,2025-02-28,MOP,Chlorpyrifos,20
P0330,2020,Rabi,Sugarcane,2.85,9.15,3.21,2020-06-18,2020-11-08,NPK 19:19:19,None,21
P0330,2020,Summer,Rice,2.85,6.18,2.17,2020-10-11,2021-01-23,NPK 19:19:19,Chlorpyrifos,24
P0330,2021,Kharif,Rice,2.85,18.18,6.38,2021-06-13,2021-09-30,Organic Compost,Tricyclazole,8
P0330,2022,Kharif,Sugarcane,2.85,4.59,1.61,2022-06-25,2022-10-06,DAP,None,19
P0330,2022,Rabi,Rice,2.85,13.74,4.82,2022-11-06,2023-03-06,Organic Compost,Tricyclazole,17
P0330,2023,Summer,Rice,2.85,12.43,4.36,2023-11-25,2024-03-05,Urea,None,22
P0330,2024,Rabi,Rice,2.85,6.04,2.12,2024-07-23,2024-11-25,NPK 19:19:19,None,24
P0330,2024,Summer,Rice,2.85,9.18,3.22,2024-10-26,2025-03-24,NPK 19:19:19,Chlorpyrifos,11
P0331,2020,Kharif,Rice,1.02,5.31,5.21,2020-11-28,2021-04-27,NPK 19:19:19,Tricyclazole,21
P0331,2020,Summer,Rice,1.02,2.39,2.34,2020-06-23,2020-11-07,Organic Compost,None,17
P0331,2021,Rabi,Rice,1.02,6.56,6.43,2021-06-25,2021-11-09,Organic Compost,Tricyclazole,18
P0331,2021,Summer,Sugarcane,1.02,2.44,2.39,2021-10-06,2022-01-21,Organic Compost,None,10
P0331,2022,Kharif,Sugarcane,1.02,2.55,2.5,2022-10-15,2023-02-02,DAP,None,11
P0331,2022,Summer,Sugarcane,1.02,1.57,1.54,2022-10-13,2023-01-21,DAP,Chlorpyrifos,11
P0331,2023,Rabi,Rice,1.02,2.12,2.08,2023-11-26,2024-04-22,DAP,Chlorpyrifos,12
P0331,2023,Summer,Rice,1.02,4.49,4.4,2023-06-28,2023-10-11,Organic Compost,Chlorpyrifos,8
P0331,2024,Kharif,Rice,1.02,3.62,3.55,2024-10-04,2025-02-05,NPK 19:19:19,Chlorpyrifos,20
P0331,2024,Summer,Rice,1.02,3.07,3.01,2024-06-19,2024-10-19,Urea,None,10
P0332,2020,Kharif,Groundnut,2.08,4.14,1.99,2020-10-03,2021-01-25,DAP,Chlorpyrifos,14
P0332,2020,Rabi,Rice,2.08,8.36,4.02,2020-06-07,2020-10-27,Urea,Chlorpyrifos,8
P0332,2020,Summer,Rice,2.08,12.27,5.9,2020-10-01,2021-01-13,MOP,Tricyclazole,20
P0332,2021,Rabi,Groundnut,2.08,2.83,1.36,2021-06-15,2021-10-24,NPK 19:19:19,Chlorpyrifos,9
P0332,2021,Summer,Rice,2.08,10.84,5.21,2021-10-02,2022-02-23,Organic Compost,None,21
P0332,2022,Kharif,Groundnut,2.08,7.07,3.4,2022-10-08,2023-01-31,MOP,None,11
P0332,2022,Rabi,Groundnut,2.08,7.16,3.44,2022-11-05,2023-03-05,Urea,Carbendazim,16
P0332,2022,Summer,Rice,2.08,12.38,5.95,2022-11-08,2023-02-18,MOP,None,18
P0332,2024,Kharif,Groundnut,2.08,6.43,3.09,2024-07-02,2024-11-16,DAP,Carbendazim,8
P0332,2024,Rabi,Rice,2.08,10.07,4.84,2024-07-11,2024-11-24,NPK 19:19:19,Tricyclazole,18
P0333,2020,Kharif,Groundnut,0.4,1.38,3.45,2020-11-08,2021-03-30,MOP,Tricyclazole,16
P0333,2020,Summer,Rice,0.4,0.85,2.12,2020-06-23,2020-10-01,Organic Compost,Carbendazim,11
P0333,2021,Kharif,Groundnut,0.4,0.49,1.23,2021-11-12,2022-02-22,MOP,Tricyclazole,24
P0333,2022,Kharif,Rice,0.4,1.26,3.15,2022-06-08,2022-10-22,MOP,Carbendazim,24
P0333,2022,Rabi,Rice,0.4,1.32,3.29,2022-11-28,2023-04-24,DAP,None,11
P0333,2022,Summer,Rice,0.4,0.8,2.01,2022-07-07,2022-10-25,NPK 19:19:19,Carbendazim,11
P0333,2023,Kharif,Rice,0.4,2.32,5.79,2023-11-24,2024-03-04,Urea,Tricyclazole,19
P0333,2023,Summer,Rice,0.4,1.65,4.13,2023-07-13,2023-11-19,MOP,None,16
P0333,2024,Kharif,Groundnut,0.4,1.07,2.68,2024-07-22,2024-11-08,Organic Compost,Carbendazim,14
P0333,2024,Rabi,Groundnut,0.4,1.28,3.2,2024-10-14,2025-02-25,Organic Compost,Tricyclazole,13
P0334,2020,Kharif,Rice,2.7,15.47,5.73,2020-11-03,2021-02-12,NPK 19:19:19,Carbendazim,15
P0334,2020,Summer,Rice,2.7,14.93,5.53,2020-06-09,2020-10-05,NPK 19:19:19,None,22
P0334,2021,Kharif,Rice,2.7,9.8,3.63,2021-07-03,2021-10-29,MOP,Carbendazim,8
P0334,2021,Rabi,Rice,2.7,12.91,4.78,2021-06-05,2021-10-23,Urea,Tricyclazole,19
P0334,2022,Summer,Rice,2.7,13.77,5.1,2022-07-26,2022-12-01,Organic Compost,Carbendazim,14
P0334,2023,Kharif,Rice,2.7,5.7,2.11,2023-06-26,2023-11-12,Organic Compost,Chlorpyrifos,16
P0334,2023,Summer,Rice,2.7,13.47,4.99,2023-10-23,2024-02-27,NPK 19:19:19,None,12
P0334,2024,Kharif,Groundnut,2.7,3.46,1.28,2024-06-15,2024-10-11,Urea,Tricyclazole,8
P0334,2024,Summer,Rice,2.7,13.39,4.96,2024-10-07,2025-02-26,DAP,Carbendazim,10
P0335,2020,Kharif,Groundnut,2.95,9.65,3.27,2020-07-18,2020-10-27,MOP,Carbendazim,10
P0335,2020,Rabi,Rice,2.95,9.17,3.11,2020-06-04,2020-10-06,NPK 19:19:19,None,19
P0335,2020,Summer,Rice,2.95,11.83,4.01,2020-07-18,2020-11-02,Organic Compost,Chlorpyrifos,14
P0335,2021,Kharif,Groundnut,2.95,9.71,3.29,2021-06-01,2021-10-27,Organic Compost,Chlorpyrifos,21
P0335,2021,Rabi,Rice,2.95,16.67,5.65,2021-11-04,2022-02-20,NPK 19:19:19,Carbendazim,20
P0335,2022,Kharif,Groundnut,2.95,7.05,2.39,2022-11-09,2023-03-18,MOP,Tricyclazole,13
P0335,2023,Rabi,Rice,2.95,18.97,6.43,2023-10-08,2024-03-06,Organic Compost,Chlorpyrifos,19
P0335,2023,Summer,Rice,2.95,7.49,2.54,2023-07-17,2023-11-21,DAP,Carbendazim,18
P0335,2024,Kharif,Rice,2.95,14.87,5.04,2024-10-08,2025-02-18,DAP,Carbendazim,18
P0336,2020,Kharif,Sugarcane,3.22,4.15,1.29,2020-10-27,2021-03-12,Urea,None,19
P0336,2020,Summer,Rice,3.22,20.51,6.37,2020-10-07,2021-01-15,NPK 19:19:19,Chlorpyrifos,8
P0336,2021,Kharif,Rice,3.22,19.51,6.06,2021-06-08,2021-10-21,MOP,None,11
P0336,2021,Rabi,Sugarcane,3.22,7.99,2.48,2021-11-26,2022-03-31,Urea,None,8
P0336,2022,Kharif,Rice,3.22,11.56,3.59,2022-11-02,2023-03-20,NPK 19:19:19,Carbendazim,17
P0336,2022,Summer,Rice,3.22,19.32,6.0,2022-11-19,2023-03-06,DAP,Tricyclazole,21
P0336,2023,Kharif,Rice,3.22,16.45,5.11,2023-07-04,2023-11-30,MOP,Carbendazim,21
P0336,2023,Rabi,Rice,3.22,14.59,4.53,2023-11-20,2024-03-09,DAP,Tricyclazole,15
P0336,2024,Kharif,Rice,3.22,17.39,5.4,2024-10-08,2025-02-16,DAP,None,9
P0336,2024,Summer,Rice,3.22,16.36,5.08,2024-06-09,2024-09-21,MOP,Chlorpyrifos,8
P0337,2020,Kharif,Groundnut,3.1,9.15,2.95,2020-07-05,2020-11-18,NPK 19:19:19,Tricyclazole,25
P0337,2020,Summer,Groundnut,3.1,7.97,2.57,2020-06-12,2020-11-05,Organic Compost,None,23
P0337,2021,Kharif,Groundnut,3.1,6.42,2.07,2021-10-06,2022-01-29,DAP,Tricyclazole,16
P0337,2021,Rabi,Groundnut,3.1,3.44,1.11,2021-11-08,2022-03-22,DAP,None,24
P0337,2021,Summer,Groundnut,3.1,5.77,1.86,2021-10-03,2022-01-23,NPK 19:19:19,None,21
P0337,2022,Kharif,Groundnut,3.1,3.94,1.27,2022-11-04,2023-02-16,MOP,Tricyclazole,20
P0337,2022,Rabi,Groundnut,3.1,5.08,1.64,2022-06-15,2022-10-06,Organic Compost,Tricyclazole,15
P0337,2022,Summer,Rice,3.1,19.19,6.19,2022-06-09,2022-10-07,NPK 19:19:19,Carbendazim,22
P0337,2023,Kharif,Groundnut,3.1,9.15,2.95,2023-06-21,2023-10-05,Organic Compost,Carbendazim,13
P0337,2023,Rabi,Groundnut,3.1,3.26,1.05,2023-11-21,2024-04-15,Organic Compost,Carbendazim,15
P0337,2023,Summer,Rice,3.1,15.53,5.01,2023-06-10,2023-10-23,NPK 19:19:19,None,20
P0337,2024,Kharif,Groundnut,3.1,10.6,3.42,2024-06-17,2024-10-28,MOP,None,24
P0337,2024,Rabi,Rice,3.1,19.44,6.27,2024-07-10,2024-11-05,DAP,Chlorpyrifos,21
P0338,2020,Rabi,Rice,0.82,4.62,5.64,2020-11-07,2021-04-04,DAP,None,16
P0338,2020,Summer,Rice,0.82,5.0,6.1,2020-06-07,2020-10-13,DAP,Chlorpyrifos,24
P0338,2021,Kharif,Rice,0.82,4.03,4.92,2021-10-11,2022-01-19,Urea,Chlorpyrifos,16
P0338,2021,Rabi,Rice,0.82,3.17,3.86,2021-11-10,2022-03-21,Organic Compost,Chlorpyrifos,23
P0338,2022,Kharif,Sugarcane,0.82,2.71,3.31,2022-06-07,2022-09-29,NPK 19:19:19,Chlorpyrifos,13
P0338,2022,Rabi,Rice,0.82,4.95,6.04,2022-06-12,2022-10-12,Organic Compost,Chlorpyrifos,19
P0338,2022,Summer,Rice,0.82,2.38,2.9,2022-06-06,2022-09-19,NPK 19:19:19,None,21
P0338,2023,Summer,Rice,0.82,3.32,4.05,2023-11-25,2024-04-06,Urea,Chlorpyrifos,24
P0338,2024,Kharif,Rice,0.82,5.01,6.11,2024-11-06,2025-03-12,MOP,None,8
P0339,2020,Kharif,Sugarcane,0.63,0.9,1.43,2020-11-18,2021-03-02,Organic Compost,Chlorpyrifos,22
P0339,2020,Rabi,Rice,0.63,1.89,3.0,2020-10-21,2021-03-06,Urea,Chlorpyrifos,13
P0339,2020,Summer,Rice,0.63,2.25,3.57,2020-10-14,2021-02-27,Organic Compost,Carbendazim,15
P0339,2021,Kharif,Sugarcane,0.63,0.91,1.44,2021-07-08,2021-12-04,NPK 19:19:19,Chlorpyrifos,17
P0339,2021,Rabi,Sugarcane,0.63,0.76,1.21,2021-06-28,2021-11-18,NPK 19:19:19,Chlorpyrifos,15
P0339,2021,Summer,Sugarcane,0.63,0.73,1.16,2021-11-18,2022-02-27,Organic Compost,Carbendazim,20
P0339,2022,Kharif,Rice,0.63,3.67,5.82,2022-10-23,2023-02-04,Organic Compost,None,16
P0339,2023,Kharif,Rice,0.63,3.41,5.41,2023-06-18,2023-10-08,DAP,Carbendazim,25
P0339,2023,Rabi,Rice,0.63,3.57,5.67,2023-11-06,2024-02-27,Organic Compost,Tricyclazole,10
P0339,2023,Summer,Rice,0.63,2.56,4.07,2023-07-26,2023-12-01,NPK 19:19:19,None,21
P0339,2024,Kharif,Rice,0.63,3.26,5.18,2024-10-21,2025-02-02,NPK 19:19:19,None,21
P0339,2024,Rabi,Sugarcane,0.63,1.28,2.03,2024-10-03,2025-02-24,Organic Compost,Carbendazim,15
P0339,2024,Summer,Sugarcane,0.63,1.69,2.69,2024-11-23,2025-03-18,NPK 19:19:19,Carbendazim,21
P0340,2020,Kharif,Rice,1.65,6.88,4.17,2020-10-08,2021-02-06,NPK 19:19:19,Tricyclazole,24
P0340,2020,Rabi,Groundnut,1.65,2.61,1.58,2020-10-11,2021-02-20,Urea,Chlorpyrifos,22
P0340,2021,Kharif,Groundnut,1.65,5.31,3.22,2021-07-25,2021-12-11,NPK 19:19:19,None,17
P0340,2022,Rabi,Groundnut,1.65,2.29,1.39,2022-11-21,2023-03-04,NPK 19:19:19,Chlorpyrifos,18
P0340,2022,Summer,Rice,1.65,8.66,5.25,2022-11-25,2023-03-11,DAP,Tricyclazole,21
P0340,2024,Rabi,Rice,1.65,5.2,3.15,2024-10-07,2025-02-15,DAP,Tricyclazole,25
P0340,2024,Summer,Groundnut,1.65,1.72,1.04,2024-10-11,2025-01-26,NPK 19:19:19,None,22
